Time,c_LO_measured,c_RE_measured,f_PLSP_measured,f_PLSS_measured,f_LO_measured,f_LE_measured,c_PLS_measured,c_LE_measured,c_RaffP_measured,c_RaffS_measured,c_BO_measured,v_LO_control,v_LO_valve,v_LE_control,v_LE_valve,v_LO_state,v_LE_state,process_state,sensor_LO_state,c_LO_sensor,f6_state,c_RE_sensor,ext_efficiency,strip_efficiency,f1_magnitude,f2_magnitude,fault_state
147540,14.85,54.6,272.22,273.06,270.76,182.8,6.9,34.69,0,0.01,0.85,0.48,0.48,0.48,0.48,0,0,0,0,14.8541478868836,0,54.6037427313258,1,1,0,0,0
147570,14.76,54.99,265.83,266.82,251.27,187.79,6.91,34.65,0.01,0,0.89,0.47,0.47,0.48,0.48,0,0,0,0,14.7616278823104,0,54.9937681059131,1,1,0,0,0
147600,14.78,55.08,268.93,272.92,257.07,189.78,6.89,34.65,0,0.02,0.87,0.47,0.47,0.48,0.48,0,0,0,0,14.7764144980942,0,55.0779285749062,1,1,0,0,0
147630,14.86,54.44,274.06,263,256.82,185.97,6.85,34.63,0,0.02,0.9,0.47,0.47,0.47,0.47,0,0,0,0,14.8598359800424,0,54.4428038470196,1,1,0,0,0
147660,14.8,54.81,273.04,266.09,270.39,185.76,6.91,34.62,0,0.02,0.9,0.48,0.48,0.48,0.48,0,0,0,0,14.79918836083,0,54.8100209087002,1,1,0,0,0
147690,14.93,54.35,268.95,258.05,255.04,183.57,6.87,34.59,0,0,0.84,0.46,0.46,0.47,0.47,0,0,0,0,14.9273075410562,0,54.3542211634413,1,1,0,0,0
147720,14.91,54.45,271.83,268.38,262.1,184.56,6.84,34.6,0.06,0.02,0.87,0.47,0.47,0.47,0.47,0,0,0,0,14.9091804093547,0,54.4486469029387,1,1,0,0,0
147750,15.02,54.18,272.38,267.42,270.76,181.38,6.87,34.59,0.04,0,0.82,0.48,0.48,0.47,0.47,0,0,0,0,15.020151276336,0,54.1780279920335,1,1,0,0,0
147780,14.94,54.51,275.85,259.45,266.02,183.26,6.87,34.58,0.04,0,0.8,0.47,0.47,0.47,0.47,0,0,0,0,14.937288734384,0,54.5138783325667,1,1,0,0,0
147810,14.86,54.96,275.65,271.36,264.4,187.5,6.87,34.49,0,0.02,0.91,0.48,0.48,0.47,0.47,0,0,0,0,14.8636071803171,0,54.9566788330091,1,1,0,0,0
147840,14.99,54.27,273.29,274.74,269.7,186.39,6.84,34.53,0.04,0,0.81,0.48,0.48,0.47,0.47,0,0,0,0,14.986930647253,0,54.2654151618699,1,1,0,0,0
147870,15.05,54.46,271.34,266.64,262.31,185.37,6.89,34.52,0,0.01,0.87,0.48,0.48,0.47,0.47,0,0,0,0,15.0493265862443,0,54.4552897118137,1,1,0,0,0
147900,14.95,54.25,275.96,269.84,269.85,188.02,6.92,34.51,0.05,0.03,0.86,0.49,0.49,0.47,0.47,0,0,0,0,14.9538826218479,0,54.2512251086516,1,1,0,0,0
147930,14.54,55.23,279.77,274.64,267.83,181.98,6.86,34.5,0.02,0.03,0.95,0.48,0.48,0.48,0.48,0,0,0,0,14.5373850189094,0,55.2331757278941,1,1,0,0,0
147960,14.88,54.89,280.42,268.07,279.46,187.49,6.92,34.47,0,0,0.81,0.49,0.49,0.47,0.47,0,0,0,0,14.8799562268367,0,54.8857596584205,1,1,0,0,0
147990,14.95,54.95,268.86,270.52,272.25,186.42,6.86,34.4,0,0,0.89,0.47,0.47,0.47,0.47,0,0,0,0,14.9475769477493,0,54.9504499593838,1,1,0,0,0
148020,14.96,54.32,268.12,271.48,263.57,184.87,6.9,34.46,0.02,0,0.84,0.48,0.48,0.47,0.47,0,0,0,0,14.9642900224203,0,54.3224194184542,1,1,0,0,0
148050,14.86,54.42,273.3,265.54,262.19,184.07,6.81,34.44,0,0.01,0.84,0.47,0.47,0.47,0.47,0,0,0,0,14.8552404507963,0,54.4245296741217,1,1,0,0,0
148080,14.81,54.64,280.83,267.49,275.68,182.38,6.84,34.41,0.01,0.02,0.81,0.48,0.48,0.47,0.47,0,0,0,0,14.8057501321265,0,54.6389377681999,1,1,0,0,0
148110,14.85,54.91,277.36,280.81,269.91,184.74,6.81,34.41,0.01,0,0.86,0.48,0.48,0.47,0.47,0,0,0,0,14.8509453718853,0,54.9067618522439,1,1,0,0,0
148140,14.77,54.94,274.38,274.13,268.76,183,6.89,34.41,0.04,0.01,0.87,0.48,0.48,0.47,0.47,0,0,0,0,14.7712153799078,0,54.9439180614237,1,1,0,0,0
148170,14.7,54.91,273.55,268.64,263.67,185.1,6.87,34.38,0.02,0.01,0.89,0.47,0.47,0.47,0.47,0,0,0,0,14.6970349871569,0,54.9120340144161,1,1,0,0,0
148200,15.07,54.44,272.98,267.25,261.77,183.89,6.88,34.36,0.08,0.01,0.9,0.48,0.48,0.47,0.47,0,0,0,0,15.0650832428619,0,54.4427059751139,1,1,0,0,0
148230,15.07,54.07,277.12,265.48,271.18,182.96,6.84,34.35,0.02,0.04,0.78,0.48,0.48,0.46,0.46,0,0,0,0,15.0745041564127,0,54.0684445996851,1,1,0,0,0
148260,14.88,54.65,286.27,267.82,273.52,184.37,6.89,34.35,0.03,0,0.83,0.49,0.49,0.47,0.47,0,0,0,0,14.8817555569816,0,54.6537758011024,1,1,0,0,0
148290,14.79,55.04,271.97,267.35,263.5,178.58,6.83,34.28,0,0,0.84,0.47,0.47,0.47,0.47,0,0,0,0,14.7928302234749,0,55.0376745068264,1,1,0,0,0
148320,14.84,54.68,275.46,267.43,255.29,184.17,6.86,34.3,0,0,0.89,0.48,0.48,0.47,0.47,0,0,0,0,14.8433110314299,0,54.6834846195232,1,1,0,0,0
148350,14.9,54.92,272.71,271.44,267.71,176.76,6.87,34.23,0.04,0,0.86,0.48,0.48,0.47,0.47,0,0,0,0,14.8994840699607,0,54.9205849135671,1,1,0,0,0
148380,14.95,54.71,278.62,262.82,272.13,181.08,6.89,34.23,0.01,0,0.82,0.48,0.48,0.46,0.46,0,0,0,0,14.9546059802512,0,54.7094416277242,1,1,0,0,0
148410,15.06,54.3,276.87,273.57,269.22,177.66,6.86,34.23,0,0,0.84,0.49,0.49,0.46,0.46,0,0,0,0,15.0606402199362,0,54.2950193966273,1,1,0,0,0
148440,14.72,54.76,270.76,264.64,262.12,183.15,6.88,34.22,0.07,0.04,0.88,0.47,0.47,0.46,0.46,0,0,0,0,14.7164135299774,0,54.7648715698302,1,1,0,0,0
148470,14.98,54.58,268.78,274.55,265.61,176.14,6.79,34.23,0.04,0,0.91,0.47,0.47,0.46,0.46,0,0,0,0,14.9770828905956,0,54.583473815565,1,1,0,0,0
148500,15.04,54.06,272.28,268.24,263.58,178.14,6.83,34.22,0,0,0.89,0.47,0.47,0.46,0.46,0,0,0,0,15.0363983557303,0,54.0636745559409,1,1,0,0,0
148530,14.73,54.95,278.76,267.33,262.71,184.48,6.87,34.21,0,0.01,0.91,0.48,0.48,0.47,0.47,0,0,0,0,14.7343063245297,0,54.9534507631338,1,1,0,0,0
148560,14.92,54.15,283.38,270.27,267.02,180.05,6.78,34.2,0.04,0.01,0.83,0.48,0.48,0.46,0.46,0,0,0,0,14.9213454946377,0,54.1471678347039,1,1,0,0,0
148590,14.82,54.78,267.17,267.97,257.37,184.43,6.85,34.15,0,0,0.87,0.47,0.47,0.46,0.46,0,0,0,0,14.8217192298581,0,54.7814200648431,1,1,0,0,0
148620,14.91,54.77,275.58,269.81,265.58,171.08,6.84,34.1,0,0,0.92,0.48,0.48,0.46,0.46,0,0,0,0,14.9105388276766,0,54.7653314908913,1,1,0,0,0
148650,14.83,54.85,280.95,273.11,273.67,181.58,6.84,34.15,0.02,0.04,0.83,0.49,0.49,0.46,0.46,0,0,0,0,14.8346695272028,0,54.8547872708639,1,1,0,0,0
148680,14.91,54.77,269.3,264.33,262.77,184.43,6.86,34.11,0.05,0.03,0.94,0.47,0.47,0.46,0.46,0,0,0,0,14.9138325417555,0,54.7656684950212,1,1,0,0,0
148710,15.08,54.34,272.3,275.24,264.31,175.03,6.83,34.13,0.02,0.01,0.83,0.48,0.48,0.46,0.46,0,0,0,0,15.07872102594,0,54.3389883756721,1,1,0,0,0
148740,14.68,54.88,280.26,270.64,258.73,180.74,6.87,34.09,0,0,0.9,0.48,0.48,0.46,0.46,0,0,0,0,14.6823606724733,0,54.8765170736003,1,1,0,0,0
148770,14.85,54.76,277.08,272.95,266.41,177.49,6.87,34.07,0,0.04,0.86,0.48,0.48,0.46,0.46,0,0,0,0,14.8479105367708,0,54.7571109925934,1,1,0,0,0
148800,14.7,55.04,275.88,269.66,262.67,176.13,6.87,34.08,0.03,0.01,0.87,0.48,0.48,0.46,0.46,0,0,0,0,14.6970216845232,0,55.0421658042594,1,1,0,0,0
148830,14.94,54.41,275.16,266,264.05,178.68,6.79,34.03,0.06,0.01,0.84,0.47,0.47,0.46,0.46,0,0,0,0,14.9363599489007,0,54.4089000693583,1,1,0,0,0
148860,15.02,54.46,282.14,279.84,270.69,170.46,6.81,34,0,0,0.91,0.49,0.49,0.46,0.46,0,0,0,0,15.0172892089767,0,54.4644039001164,1,1,0,0,0
148890,14.61,55.39,275.66,263.82,263.62,178.97,6.86,34.01,0,0.05,0.88,0.47,0.47,0.46,0.46,0,0,0,0,14.6112330991633,0,55.389749098053,1,1,0,0,0
148920,14.88,54.64,278.24,271.15,258.04,183.51,6.85,34.02,0,0.05,0.85,0.48,0.48,0.46,0.46,0,0,0,0,14.8800205674983,0,54.6403708834341,1,1,0,0,0
148950,14.72,54.96,272.62,273.71,270.74,178.48,6.85,33.97,0,0.04,0.88,0.47,0.47,0.46,0.46,0,0,0,0,14.7228240227142,0,54.9571599185911,1,1,0,0,0
148980,14.8,54.71,276.7,269.7,278.42,181.74,6.88,33.94,0,0,0.91,0.48,0.48,0.46,0.46,0,0,0,0,14.8034961056079,0,54.7071137081069,1,1,0,0,0
149010,14.87,54.71,275.32,266.63,267.42,185.18,6.87,34,0.03,0.08,0.84,0.48,0.48,0.46,0.46,0,0,0,0,14.8682964234407,0,54.7067178224897,1,1,0,0,0
149040,14.96,54.46,278.03,260.4,262.75,181.97,6.79,33.97,0.01,0,0.89,0.47,0.47,0.46,0.46,0,0,0,0,14.9550364721754,0,54.4601981568142,1,1,0,0,0
149070,15.03,54.4,272.49,265.66,266.55,180.78,6.83,33.95,0.01,0,0.85,0.47,0.47,0.46,0.46,0,0,0,0,15.0285729475687,0,54.3981197581727,1,1,0,0,0
149100,14.72,55.07,269.77,266.38,256.09,180.04,6.91,33.95,0.04,0.02,0.92,0.47,0.47,0.46,0.46,0,0,0,0,14.7202707566879,0,55.0678671596762,1,1,0,0,0
149130,14.83,55.02,270.75,276.94,260.87,180.81,6.79,33.93,0,0,0.86,0.47,0.47,0.46,0.46,0,0,0,0,14.8343712477078,0,55.0172973615004,1,1,0,0,0
149160,14.82,54.85,281.84,269.96,257.66,182.73,6.83,33.89,0.02,0,0.84,0.48,0.48,0.46,0.46,0,0,0,0,14.8180157797717,0,54.8530876862427,1,1,0,0,0
149190,14.83,54.71,275.51,264.29,264.56,182.11,6.88,33.84,0.02,0,0.85,0.48,0.48,0.46,0.46,0,0,0,0,14.8320295982333,0,54.7120203263957,1,1,0,0,0
149220,14.67,55.25,277.05,268.82,262.61,182.11,6.85,33.84,0.01,0,0.85,0.48,0.48,0.46,0.46,0,0,0,0,14.6679484681045,0,55.2468316413198,1,1,0,0,0
149250,14.96,54.48,268.36,267.7,266.97,176.37,6.84,33.86,0,0.04,0.85,0.47,0.47,0.45,0.45,0,0,0,0,14.9597432615274,0,54.48464827885,1,1,0,0,0
149280,14.92,54.52,273.49,271.68,259.09,174.38,6.79,33.82,0,0,0.87,0.47,0.47,0.45,0.45,0,0,0,0,14.9168676172358,0,54.5167387767579,1,1,0,0,0
149310,14.75,55.22,277.24,268.78,265.37,176.09,6.79,33.84,0.01,0.05,0.96,0.47,0.47,0.46,0.46,0,0,0,0,14.746304568291,0,55.2167514675773,1,1,0,0,0
149340,14.74,54.92,275.37,268.07,260.05,178.78,6.79,33.81,0.01,0,0.89,0.47,0.47,0.46,0.46,0,0,0,0,14.7355363117554,0,54.9167909554955,1,1,0,0,0
149370,14.88,54.67,274.06,276.85,261.29,179.89,6.82,33.78,0.03,0.04,0.87,0.48,0.48,0.45,0.45,0,0,0,0,14.8805502223963,0,54.6689096672946,1,1,0,0,0
149400,14.76,55.33,265.44,272.55,265.71,178.11,6.85,33.76,0.02,0,0.93,0.47,0.47,0.46,0.46,0,0,0,0,14.7570529525641,0,55.3282214717584,1,1,0,0,0
149430,14.83,54.85,273.42,271.37,264.74,178.72,6.83,33.77,0.03,0.02,0.86,0.47,0.47,0.45,0.45,0,0,0,0,14.8291365981938,0,54.8509027524413,1,1,0,0,0
149460,14.6,55.37,287.29,263.98,268.19,178.7,6.78,33.8,0.03,0,0.92,0.48,0.48,0.46,0.46,0,0,0,0,14.6014331801439,0,55.3710086272169,1,1,0,0,0
149490,14.91,54.74,274.78,268.05,261.78,182.12,6.83,33.78,0,0.04,0.86,0.47,0.47,0.45,0.45,0,0,0,0,14.9091308567707,0,54.7416767748506,1,1,0,0,0
149520,15,54.48,279,258.55,260.34,180.79,6.83,33.73,0,0.01,0.85,0.47,0.47,0.45,0.45,0,0,0,0,15.0035679254,0,54.4815167698282,1,1,0,0,0
149550,15.07,54.51,275.94,265.08,263.86,177.31,6.82,33.7,0.02,0,0.85,0.47,0.47,0.45,0.45,0,0,0,0,15.0691954329551,0,54.5107916228359,1,1,0,0,0
149580,14.98,54.49,280.18,274.22,265.39,176.84,6.78,33.69,0,0.01,0.85,0.48,0.48,0.45,0.45,0,0,0,0,14.9843938415675,0,54.4927223236696,1,1,0,0,0
149610,14.85,54.78,275.79,262.75,261.07,178.96,6.82,33.65,0.04,0,0.87,0.47,0.47,0.45,0.45,0,0,0,0,14.8495473340912,0,54.7777337342737,1,1,0,0,0
149640,14.89,54.62,269.05,274.12,250.94,174.56,6.8,33.72,0,0.01,0.88,0.47,0.47,0.45,0.45,0,0,0,0,14.8884858697824,0,54.6167355541526,1,1,0,0,0
149670,14.91,54.47,278.38,265.97,264.69,173.88,6.83,33.68,0,0,0.85,0.48,0.48,0.45,0.45,0,0,0,0,14.9076805156054,0,54.4690546676865,1,1,0,0,0
149700,14.76,54.8,273.74,267.29,254.12,177.51,6.8,33.67,0.05,0,0.92,0.47,0.47,0.45,0.45,0,0,0,0,14.7644440634756,0,54.8010600354139,1,1,0,0,0
149730,14.65,55.04,279.36,273.41,271.24,182.89,6.83,33.63,0.02,0.01,0.93,0.48,0.48,0.45,0.45,0,0,0,0,14.6536445751634,0,55.0387681582718,1,1,0,0,0
149760,14.98,54.47,272.88,266.05,263.53,178.55,6.81,33.63,0,0.03,0.78,0.47,0.47,0.45,0.45,0,0,0,0,14.9769467140008,0,54.4713189392813,1,1,0,0,0
149790,15.01,53.96,283.8,269.98,273.9,170.96,6.8,33.56,0.01,0.09,0.78,0.48,0.48,0.44,0.44,0,0,0,0,15.0067684447389,0,53.960537652145,1,1,0,0,0
149820,14.87,54.83,275.44,272.1,264.89,177.88,6.81,33.56,0.06,0.01,0.88,0.48,0.48,0.45,0.45,0,0,0,0,14.8727605027728,0,54.8328952925607,1,1,0,0,0
149850,14.92,54.52,276.1,269.25,261.97,170.11,6.81,33.5,0.03,0.01,0.89,0.47,0.47,0.45,0.45,0,0,0,0,14.9220095009754,0,54.5181868973994,1,1,0,0,0
149880,15.1,54.21,277.12,272.55,258.01,172.48,6.81,33.53,0.06,0.01,0.84,0.48,0.48,0.44,0.44,0,0,0,0,15.0976262225996,0,54.2124396359558,1,1,0,0,0
149910,14.87,54.53,278.16,267.26,259.52,178.65,6.79,33.54,0.05,0.03,0.87,0.47,0.47,0.45,0.45,0,0,0,0,14.8693118906236,0,54.5342290883855,1,1,0,0,0
149940,14.85,54.72,275.83,261.57,260.61,172.93,6.79,33.53,0.02,0.04,0.87,0.47,0.47,0.45,0.45,0,0,0,0,14.8460853133543,0,54.7165169420415,1,1,0,0,0
149970,14.95,54.64,272.99,270.66,266.16,171.55,6.81,33.46,0.03,0.08,0.88,0.47,0.47,0.45,0.45,0,0,0,0,14.9464826090634,0,54.6409035274813,1,1,0,0,0
150000,14.71,55.38,281.01,267.73,262.56,172.66,6.88,33.47,0,0,0.91,0.48,0.48,0.45,0.45,0,0,0,0,14.7135831285633,0,55.3783073203226,1,1,0,0,0
150030,15.13,54.29,270.18,277.59,263.35,165.92,6.75,33.42,0.01,0.01,0.9,0.47,0.47,0.44,0.44,0,0,0,0,15.1253787444404,0,54.2894807568307,1,1,0,0,0
150060,14.83,54.83,275.71,264.58,262.63,175.49,6.86,33.43,0,0.03,0.86,0.47,0.47,0.45,0.45,0,0,0,0,14.8307744166562,0,54.8255323688244,1,1,0,0,0
150090,14.76,54.72,278.52,269.79,264.15,176.01,6.82,33.46,0.02,0,0.9,0.48,0.48,0.45,0.45,0,0,0,0,14.7645290957292,0,54.7220134444272,1,1,0,0,0
150120,14.84,54.66,279.4,266.94,266,177.76,6.77,33.43,0.05,0,0.9,0.47,0.47,0.44,0.44,0,0,0,0,14.841429073215,0,54.6598713915065,1,1,0,0,0
150150,14.78,54.86,279.32,271.04,271.78,177.84,6.84,33.45,0,0.01,0.88,0.48,0.48,0.45,0.45,0,0,0,0,14.7801449178506,0,54.8620594143806,1,1,0,0,0
150180,14.78,55.03,283.73,267.85,261.68,170.92,6.8,33.4,0,0.05,0.89,0.48,0.48,0.45,0.45,0,0,0,0,14.7838678132471,0,55.0281022307887,1,1,0,0,0
150210,14.9,54.74,279.8,264.88,259.69,172.02,6.81,33.37,0.02,0,0.87,0.48,0.48,0.44,0.44,0,0,0,0,14.9018937893001,0,54.7367345469196,1,1,0,0,0
150240,14.92,54.38,273.31,265.57,264.51,173.9,6.79,33.39,0.01,0.04,0.82,0.47,0.47,0.44,0.44,0,0,0,0,14.915589345532,0,54.379515968409,1,1,0,0,0
150270,14.84,54.7,279.18,273.08,263.94,175.32,6.79,33.32,0.04,0.05,0.83,0.48,0.48,0.44,0.44,0,0,0,0,14.8350543310488,0,54.7045655126782,1,1,0,0,0
150300,15.21,54.05,278.99,269.78,271.49,168.15,6.78,33.34,0,0.01,0.82,0.48,0.48,0.44,0.44,0,0,0,0,15.2075393177317,0,54.0470112209337,1,1,0,0,0
150330,15.03,54.29,278.7,264.56,272.7,172.76,6.81,33.33,0,0,0.82,0.48,0.48,0.44,0.44,0,0,0,0,15.0280311371675,0,54.294104565431,1,1,0,0,0
150360,14.83,54.52,283.86,266.93,267.59,172.2,6.8,33.3,0.04,0.06,0.75,0.48,0.48,0.44,0.44,0,0,0,0,14.8315728673626,0,54.5210905249825,1,1,0,0,0
150390,14.85,54.59,272,268.18,270.1,173.05,6.81,33.32,0,0.02,0.86,0.47,0.47,0.44,0.44,0,0,0,0,14.84590304719,0,54.5937681050173,1,1,0,0,0
150420,14.9,54.73,282.71,266.09,266.16,172.33,6.78,33.29,0,0,0.78,0.48,0.48,0.44,0.44,0,0,0,0,14.8995944699236,0,54.7307478910407,1,1,0,0,0
150450,14.82,54.83,284.78,271.15,259.82,170.86,6.75,33.33,0.04,0.01,0.88,0.48,0.48,0.44,0.44,0,0,0,0,14.824004700813,0,54.8296405039608,1,1,0,0,0
150480,14.99,54.62,277.78,267.93,262.75,163.93,6.79,33.21,0,0,0.84,0.48,0.48,0.44,0.44,0,0,0,0,14.9870858058829,0,54.6161784495485,1,1,0,0,0
150510,14.8,54.95,280.93,269.66,266.48,170.67,6.79,33.26,0,0.03,0.87,0.48,0.48,0.44,0.44,0,0,0,0,14.8024275477833,0,54.9481402255464,1,1,0,0,0
150540,14.99,54.4,282.39,273.79,274.93,171.51,6.8,33.19,0,0.05,0.85,0.49,0.49,0.44,0.44,0,0,0,0,14.9939328622336,0,54.39691696949,1,1,0,0,0
150570,14.74,55.02,286.88,270.59,269.75,167.79,6.78,33.21,0,0.01,0.92,0.48,0.48,0.44,0.44,0,0,0,0,14.7350900355689,0,55.0248856937368,1,1,0,0,0
150600,14.87,54.77,281.2,269.99,273.47,171.21,6.78,33.17,0,0.02,0.86,0.48,0.48,0.44,0.44,0,0,0,0,14.874738720142,0,54.7746520774971,1,1,0,0,0
150630,14.76,54.96,277.51,262.74,263.92,171.25,6.78,33.17,0,0,0.86,0.47,0.47,0.44,0.44,0,0,0,0,14.7555660004002,0,54.9642186357262,1,1,0,0,0
150660,14.86,54.77,287.81,273.42,274.1,171.34,6.77,33.1,0,0,0.89,0.49,0.49,0.44,0.44,0,0,0,0,14.8649527700809,0,54.7661404397912,1,1,0,0,0
150690,14.65,55.04,288.52,272.11,271.26,172.68,6.76,33.12,0.01,0,0.86,0.48,0.48,0.44,0.44,0,0,0,0,14.6455005002347,0,55.043882509574,1,1,0,0,0
150720,14.9,54.93,284.57,267.84,264.2,174.63,6.76,33.13,0.03,0.07,0.89,0.48,0.48,0.44,0.44,0,0,0,0,14.8964758279866,0,54.9292844444604,1,1,0,0,0
150750,14.88,54.67,275.07,268.82,264.13,167.5,6.78,33.13,0,0.01,0.9,0.47,0.47,0.44,0.44,0,0,0,0,14.8778399711398,0,54.6679320006063,1,1,0,0,0
150780,14.85,55.28,285.54,274.79,265.8,170.54,6.8,33.11,0.04,0,0.89,0.49,0.49,0.44,0.44,0,0,0,0,14.8476680308717,0,55.2814148159003,1,1,0,0,0
150810,14.69,55.1,278.42,278.14,262.94,175.53,6.73,33.07,0,0.03,0.9,0.47,0.47,0.44,0.44,0,0,0,0,14.6934565806215,0,55.1026388613157,1,1,0,0,0
150840,14.94,54.86,277.73,270.99,257.76,170.56,6.76,33.04,0,0.01,0.91,0.47,0.47,0.44,0.44,0,0,0,0,14.9356300045889,0,54.859473648484,1,1,0,0,0
150870,15.01,54.56,281.78,271.48,266.43,174.68,6.84,33.01,0,0.01,0.84,0.49,0.49,0.43,0.43,0,0,0,0,15.0090243928403,0,54.5581866334931,1,1,0,0,0
150900,14.87,54.89,279.68,277.22,262.63,176.55,6.77,33.04,0,0,0.88,0.48,0.48,0.44,0.44,0,0,0,0,14.8690499311642,0,54.8926401018597,1,1,0,0,0
150930,14.72,55.18,284.22,266.09,266.46,176.06,6.82,33.07,0.06,0,0.9,0.48,0.48,0.44,0.44,0,0,0,0,14.7167319138731,0,55.1826701401708,1,1,0,0,0
150960,15.01,54.73,275.9,270.14,263.07,169.7,6.75,33.02,0.02,0,0.91,0.47,0.47,0.44,0.44,0,0,0,0,15.0074537670526,0,54.7267638165518,1,1,0,0,0
150990,14.83,54.76,278.73,274.19,264.57,167.44,6.73,32.97,0.03,0,0.87,0.47,0.47,0.43,0.43,0,0,0,0,14.8298074409402,0,54.7577695701644,1,1,0,0,0
151020,14.75,55.1,277.98,265.69,265.18,173.06,6.75,32.99,0.01,0.05,0.91,0.47,0.47,0.44,0.44,0,0,0,0,14.7527835722421,0,55.097649666546,1,1,0,0,0
151050,14.66,55.2,278.93,268.24,260.62,169.55,6.74,32.92,0.05,0,0.89,0.47,0.47,0.44,0.44,0,0,0,0,14.6569878200177,0,55.1973915678458,1,1,0,0,0
151080,15.07,54.47,275.73,274.05,273.95,172.45,6.83,32.93,0,0,0.9,0.48,0.48,0.43,0.43,0,0,0,0,15.0690835671439,0,54.4739257544439,1,1,0,0,0
151110,14.79,54.79,290.13,269.49,272.09,168.97,6.73,32.92,0.05,0,0.88,0.48,0.48,0.43,0.43,0,0,0,0,14.7942801849077,0,54.7876885632377,1,1,0,0,0
151140,14.73,54.97,272.92,268.16,252.4,172.12,6.75,32.88,0,0.04,0.83,0.46,0.46,0.43,0.43,0,0,0,0,14.73372452911,0,54.9652851124057,1,1,0,0,0
151170,15.03,54.67,285.02,259.22,260.07,170.99,6.76,32.92,0,0,0.89,0.47,0.47,0.43,0.43,0,0,0,0,15.0320759791861,0,54.6660918648979,1,1,0,0,0
151200,14.72,55.4,277.4,270.73,253.35,175,6.73,32.93,0.06,0.03,0.92,0.47,0.47,0.44,0.44,0,0,0,0,14.724809588707,0,55.4024413222373,1,1,0,0,0
151230,14.76,55.12,283.71,266.31,259.82,166.82,6.75,32.88,0.03,0.02,0.92,0.47,0.47,0.44,0.44,0,0,0,0,14.7624607061594,0,55.1226876468946,1,1,0,0,0
151260,14.75,54.93,280.34,268.16,261.53,166.76,6.76,32.87,0,0.03,0.84,0.47,0.47,0.43,0.43,0,0,0,0,14.7524828632375,0,54.932528688494,1,1,0,0,0
151290,14.88,55.05,278.49,270.81,269.42,170.09,6.8,32.86,0.01,0,0.91,0.48,0.48,0.43,0.43,0,0,0,0,14.8809288556982,0,55.0475794570562,1,1,0,0,0
151320,14.93,54.79,281.02,275.61,264.17,170.19,6.72,32.79,0.01,0.02,0.85,0.48,0.48,0.43,0.43,0,0,0,0,14.9317117618083,0,54.7901937300183,1,1,0,0,0
151350,14.78,54.83,279.82,277.85,275.05,166.5,6.76,32.88,0,0,0.83,0.48,0.48,0.43,0.43,0,0,0,0,14.7829498687565,0,54.8288008224307,1,1,0,0,0
151380,14.74,55.42,274.95,268.2,251,172.11,6.78,32.81,0.04,0.02,0.93,0.47,0.47,0.44,0.44,0,0,0,0,14.7445781126917,0,55.420513950545,1,1,0,0,0
151410,15.03,54.62,283.16,268.12,271.94,172.43,6.77,32.76,0.06,0.02,0.85,0.48,0.48,0.43,0.43,0,0,0,0,15.0276072076891,0,54.6170947811599,1,1,0,0,0
151440,14.78,55.23,281.64,271.41,263.1,172.26,6.71,32.75,0,0,0.92,0.47,0.47,0.43,0.43,0,0,0,0,14.777745303939,0,55.2291085989581,1,1,0,0,0
151470,14.8,55,279.78,263.29,261.09,166.78,6.76,32.77,0,0,0.91,0.47,0.47,0.43,0.43,0,0,0,0,14.803888945347,0,55.0048100291405,1,1,0,0,0
151500,14.85,54.83,274.83,265.1,264.46,171.15,6.79,32.76,0.01,0,0.88,0.47,0.47,0.43,0.43,0,0,0,0,14.8514941725018,0,54.8330564575987,1,1,0,0,0
151530,14.79,54.75,277.54,267.51,262.22,170.04,6.76,32.78,0,0,0.89,0.47,0.47,0.43,0.43,0,0,0,0,14.7903983228273,0,54.74662241463,1,1,0,0,0
151560,14.99,55.01,283.86,261.07,266.03,167.01,6.76,32.79,0.07,0.01,0.87,0.47,0.47,0.43,0.43,0,0,0,0,14.987824994963,0,55.013942628418,1,1,0,0,0
151590,15.03,54.75,282.52,270.21,263.05,168.69,6.71,32.73,0.03,0,0.86,0.48,0.48,0.43,0.43,0,0,0,0,15.025511766776,0,54.7475938202888,1,1,0,0,0
151620,14.87,54.93,272.22,261.17,255.69,163.72,6.75,32.76,0.03,0,0.9,0.46,0.46,0.43,0.43,0,0,0,0,14.8686172307419,0,54.9320543377557,1,1,0,0,0
151650,15.03,54.69,285.91,266.92,266.43,169.16,6.78,32.67,0,0,0.84,0.48,0.48,0.43,0.43,0,0,0,0,15.0269053595095,0,54.685053564316,1,1,0,0,0
151680,14.99,54.95,275.35,265.69,263.19,169.13,6.77,32.66,0.01,0.02,0.86,0.47,0.47,0.43,0.43,0,0,0,0,14.991517012706,0,54.952403381911,1,1,0,0,0
151710,14.92,54.56,285.78,264.22,267.92,172.22,6.76,32.69,0.01,0.02,0.86,0.48,0.48,0.43,0.43,0,0,0,0,14.9224083382202,0,54.5560252981778,1,1,0,0,0
151740,14.97,54.72,280.45,271.08,263.79,170.86,6.73,32.67,0,0.02,0.86,0.47,0.47,0.43,0.43,0,0,0,0,14.971105314532,0,54.7168596428979,1,1,0,0,0
151770,14.81,55.13,268.83,261.41,253.79,173.3,6.78,32.62,0,0,0.84,0.46,0.46,0.43,0.43,0,0,0,0,14.8072958154586,0,55.1294739675429,1,1,0,0,0
